country,region,month,min_temp,max_temp,dor,weather,season,rating,warning,event,pro,
New Zealand,Auckland – North Island,December,14.4,21.8,8,sunny,high,best,,,,
New Zealand,Wellington – North Island,January,15,20.5,7,sunny,high,best,,,,
New Zealand,Wellington – North Island,February,15,20.7,7,sunny,high,best,,,,
New Zealand,Wellington – North Island,March,13.8,19.3,8,sunny,shoulder,best,,,,
New Zealand,Wellington – North Island,April,11.6,17,10,mixed,shoulder,good,,,,
New Zealand,Wellington – North Island,May,9.3,14.8,12,cloudy,low,good,,,,
New Zealand,Wellington – North Island,June,7.2,12.6,13,cloudy,low,mixed,,,,
New Zealand,Wellington – North Island,July,6.3,12,13,cloudy,low,mixed,,,,
New Zealand,Wellington – North Island,August,6.5,12.5,13,cloudy,low,mixed,,,,
New Zealand,Wellington – North Island,September,7.8,14,11,cloudy,shoulder,good,,,,
New Zealand,Wellington – North Island,October,9.7,15.5,10,mixed,shoulder,good,,,,
New Zealand,Wellington – North Island,November,11.4,17.3,9,sunny,high,good,,,,
New Zealand,Wellington – North Island,December,13.4,19.2,8,sunny,high,best,,,,
New Zealand,Christchurch – South Island,January,12.2,22.5,6,sunny,high,best,,,,
New Zealand,Christchurch – South Island,February,12.2,22.3,6,sunny,high,best,,,,
New Zealand,Christchurch – South Island,March,10.5,20.3,7,sunny,shoulder,best,,,,
New Zealand,Christchurch – South Island,April,7.6,17.3,8,mixed,shoulder,good,,,,
New Zealand,Christchurch – South Island,May,4.5,14.5,8,cloudy,low,good,,,,
New Zealand,Christchurch – South Island,June,1.7,11.8,9,cloudy,low,mixed,,,,
New Zealand,Christchurch – South Island,July,0.8,11.3,9,cloudy,low,mixed,snowfall,,,
New Zealand,Christchurch – South Island,August,1.5,12.2,8,cloudy,low,mixed,snowfall,,,
New Zealand,Christchurch – South Island,September,3.6,14.7,7,cloudy,shoulder,good,,,,
New Zealand,Christchurch – South Island,October,6,16.8,7,mixed,shoulder,good,,,,
New Zealand,Christchurch – South Island,November,8.2,19,7,sunny,high,good,,,,
New Zealand,Christchurch – South Island,December,10.5,21.2,6,sunny,high,best,,,,
New Zealand,Queenstown – South Island,January,9,22,8,sunny,high,best,,,,
New Zealand,Queenstown – South Island,February,8.5,21.8,7,sunny,high,best,,,,
New Zealand,Queenstown – South Island,March,6.5,19,8,sunny,shoulder,best,,,,
New Zealand,Queenstown – South Island,April,4,15.5,9,mixed,shoulder,good,,,,
New Zealand,Queenstown – South Island,May,1.5,11.5,9,cloudy,low,good,,,,
New Zealand,Queenstown – South Island,June,-1,8,10,cloudy,low,mixed,snowfall,,,
New Zealand,Queenstown – South Island,July,-2,7.5,9,cloudy,low,mixed,snowfall,,,
New Zealand,Queenstown – South Island,August,-1,9,9,cloudy,low,mixed,snowfall,,,
New Zealand,Queenstown – South Island,September,1.5,12.5,8,cloudy,shoulder,good,,,,
New Zealand,Queenstown – South Island,October,3.5,15,8,mixed,shoulder,good,,,,
New Zealand,Queenstown – South Island,November,5.5,17.5,8,sunny,high,good,,,,
New Zealand,Queenstown – South Island,December,7.5,20,8,sunny,high,best,,,,
New Zealand,Rotorua – North Island,January,12.8,23.5,8,sunny,high,best,,,yes,
New Zealand,Rotorua – North Island,February,13,23.7,7,sunny,high,best,,,yes,
New Zealand,Rotorua – North Island,March,11.6,22,9,sunny,shoulder,best,,,yes,
New Zealand,Rotorua – North Island,April,9,18.8,10,mixed,shoulder,good,,,yes,
New Zealand,Rotorua – North Island,May,6.5,15.8,11,cloudy,low,good,,,yes,
New Zealand,Rotorua – North Island,June,4.5,13.2,12,cloudy,low,mixed,,,yes,
New Zealand,Rotorua – North Island,July,3.5,12.5,13,cloudy,low,mixed,,,yes,
New Zealand,Rotorua – North Island,August,4,13.2,12,cloudy,low,mixed,,,yes,
New Zealand,Rotorua – North Island,September,5.8,15,11,cloudy,shoulder,good,,,yes,
New Zealand,Rotorua – North Island,October,7.5,17,10,mixed,shoulder,good,,,yes,
New Zealand,Rotorua – North Island,November,9.5,19.5,9,sunny,high,good,,,yes,
New Zealand,Rotorua – North Island,December,11.5,21.8,8,sunny,high,best,,,yes,
New Zealand,Mt Cook – South Island,January,6,15.5,10,mixed,high,good,,,yes,
New Zealand,Mt Cook – South Island,February,5.5,15,9,mixed,high,good,,,yes,
New Zealand,Mt Cook – South Island,March,3.5,12.5,11,mixed,shoulder,good,,,yes,
New Zealand,Mt Cook – South Island,April,0.5,9.5,11,cloudy,shoulder,mixed,,,yes,
New Zealand,Mt Cook – South Island,May,-2,6,12,snowy,low,poor,avalanche risk,,yes,
New Zealand,Mt Cook – South Island,June,-4,3.5,12,snowy,low,poor,avalanche risk,,yes,
New Zealand,Mt Cook – South Island,July,-5,3,11,snowy,low,poor,avalanche risk,,yes,
New Zealand,Mt Cook – South Island,August,-4.5,4,11,snowy,low,poor,avalanche risk,,yes,
New Zealand,Mt Cook – South Island,September,-1,7,10,snowy,shoulder,mixed,avalanche risk,,yes,
New Zealand,Mt Cook – South Island,October,1.5,9.5,10,mixed,shoulder,mixed,,,yes,
New Zealand,Mt Cook – South Island,November,3,12,10,mixed,high,good,,,yes,
New Zealand,Mt Cook – South Island,December,4.5,14,10,mixed,high,good,,,yes,
New Zealand,Fiordland – South Island,January,10,18.5,13,mixed,high,good,,,yes,
New Zealand,Fiordland – South Island,February,10,18.8,12,mixed,high,good,,,yes,
New Zealand,Fiordland – South Island,March,8.5,16.5,14,mixed,shoulder,good,,,yes,
New Zealand,Fiordland – South Island,April,6,13.5,15,rainy,shoulder,mixed,,,yes,
New Zealand,Fiordland – South Island,May,4,10.5,16,rainy,low,mixed,,,yes,
New Zealand,Fiordland – South Island,June,2,8,16,rainy,low,poor,flooding,,yes,
New Zealand,Fiordland – South Island,July,1.5,7.5,15,rainy,low,poor,flooding,,yes,
New Zealand,Fiordland – South Island,August,2,8.5,15,rainy,low,poor,flooding,,yes,
New Zealand,Fiordland – South Island,September,3.5,10.5,14,rainy,shoulder,mixed,,,yes,
New Zealand,Fiordland – South Island,October,5,12.5,14,rainy,shoulder,mixed,,,yes,
New Zealand,Fiordland – South Island,November,7,14.5,13,mixed,high,good,,,yes,
New Zealand,Fiordland – South Island,December,8.5,16.5,13,mixed,high,good,,,yes,
United States of America,New York City – Northeast,January,-2.8,3.9,10,snowy,low,mixed,snowstorm,New Year's Eve,,
United States of America,New York City – Northeast,February,-1.7,5,9,snowy,low,mixed,snowstorm,,,
United States of America,New York City – Northeast,March,2.2,10,11,mixed,shoulder,good,,,,
United States of America,New York City – Northeast,April,7.8,16.7,11,mixed,shoulder,good,,,,
United States of America,New York City – Northeast,May,12.8,22.2,11,sunny,high,best,,,,
United States of America,New York City – Northeast,June,17.8,27.2,10,sunny,high,best,,,,
United States of America,New York City – Northeast,July,20.6,29.4,10,sunny,high,best,heatwave,,,
United States of America,New York City – Northeast,August,20,28.9,9,sunny,high,best,heatwave,,,
United States of America,New York City – Northeast,September,16.7,25,9,sunny,high,best,,,,
United States of America,New York City – Northeast,October,11.1,18.9,9,sunny,shoulder,good,,,,
United States of America,New York City – Northeast,November,5.6,12.8,10,cloudy,low,good,,,,
United States of America,New York City – Northeast,December,0,6.7,10,snowy,festive,mixed,snowstorm,Christmas Markets,,
United States of America,Los Angeles – West Coast,January,9.4,18.9,6,sunny,high,best,,,,
United States of America,Los Angeles – West Coast,February,10,19.4,6,sunny,high,best,,,,
United States of America,Los Angeles – West Coast,March,11.1,20,5,sunny,high,best,,,,
United States of America,Los Angeles – West Coast,April,12.2,21.7,3,sunny,high,best,,,,
United States of America,Los Angeles – West Coast,May,13.9,23.3,2,sunny,high,best,,,,
United States of America,Los Angeles – West Coast,June,15.6,25.6,1,sunny,high,best,,,,
United States of America,Los Angeles – West Coast,July,17.8,27.8,0,sunny,high,best,heatwave,,,
United States of America,Los Angeles – West Coast,August,18.3,28.3,0,sunny,high,best,heatwave,,,
United States of America,Los Angeles – West Coast,September,17.2,27.2,1,sunny,high,best,heatwave,,,
United States of America,Los Angeles – West Coast,October,14.4,24.4,3,sunny,high,best,,,,
United States of America,Los Angeles – West Coast,November,11.1,21.1,4,sunny,high,best,,,,
United States of America,Los Angeles – West Coast,December,9.4,18.9,5,sunny,festive,best,,Christmas,,
United States of America,Las Vegas – Southwest,January,3.9,14.4,3,sunny,low,good,,,,
United States of America,Las Vegas – Southwest,February,5.6,16.7,4,sunny,low,good,,,,
United States of America,Las Vegas – Southwest,March,8.9,20.6,3,sunny,shoulder,best,,,,
United States of America,Las Vegas – Southwest,April,12.8,25.6,2,sunny,shoulder,best,,,,
United States of America,Las Vegas – Southwest,May,17.8,30.6,1,sunny,high,best,,,,
United States of America,Las Vegas – Southwest,June,22.8,36.7,1,sunny,high,best,heatwave,,,
United States of America,Las Vegas – Southwest,July,26.1,39.4,2,sunny,high,mixed,extreme heat,,,
United States of America,Las Vegas – Southwest,August,25,38.3,2,sunny,high,mixed,extreme heat,,,
United States of America,Las Vegas – Southwest,September,20.6,33.9,2,sunny,high,best,,,,
United States of America,Las Vegas – Southwest,October,14.4,27.2,2,sunny,shoulder,best,,,,
United States of America,Las Vegas – Southwest,November,8.3,19.4,2,sunny,low,good,,,,
United States of America,Las Vegas – Southwest,December,4.4,14.4,3,sunny,festive,good,,Christmas,,
United States of America,Orlando – Southeast,January,11.1,21.7,7,sunny,high,best,,,,
United States of America,Orlando – Southeast,February,12.2,22.8,7,sunny,high,best,,,,
United States of America,Orlando – Southeast,March,14.4,25.6,8,sunny,high,best,,,,
United States of America,Orlando – Southeast,April,16.7,28.3,6,sunny,high,best,,,,
United States of America,Orlando – Southeast,May,19.4,30.6,8,sunny,high,best,heatwave,,,
United States of America,Orlando – Southeast,June,22.2,32.2,14,mixed,high,mixed,"heatwave, humidity",,,
United States of America,Orlando – Southeast,July,23.3,32.8,15,rainy,high,mixed,"heatwave, humidity",,,
United States of America,Orlando – Southeast,August,23.3,32.8,16,rainy,high,mixed,"heatwave, humidity",,,
United States of America,Orlando – Southeast,September,22.2,31.7,13,rainy,shoulder,mixed,typhoon risk,,,
United States of America,Orlando – Southeast,October,18.9,28.9,8,sunny,shoulder,best,,,,
United States of America,Orlando – Southeast,November,15,25,6,sunny,high,best,,,,
United States of America,Orlando – Southeast,December,12.2,22.8,7,sunny,festive,best,,Christmas,,
United States of America,San Francisco – West Coast,January,7.8,14.4,11,cloudy,low,mixed,fog,,,
United States of America,San Francisco – West Coast,February,8.9,15.6,10,cloudy,low,mixed,fog,,,
United States of America,San Francisco – West Coast,March,9.4,16.7,11,mixed,shoulder,good,fog,,,
United States of America,San Francisco – West Coast,April,10,17.8,7,mixed,shoulder,good,fog,,,
United States of America,San Francisco – West Coast,May,11.1,18.9,5,mixed,high,best,fog,,,
United States of America,San Francisco – West Coast,June,12.2,20,3,sunny,high,best,,,,
United States of America,San Francisco – West Coast,July,12.8,20.6,1,sunny,high,best,,,,
United States of America,San Francisco – West Coast,August,13.3,21.1,2,sunny,high,best,,,,
United States of America,San Francisco – West Coast,September,13.3,21.7,3,sunny,high,best,,,,
United States of America,San Francisco – West Coast,October,12.2,20,5,sunny,shoulder,best,,,,
United States of America,San Francisco – West Coast,November,10,17.2,9,mixed,low,good,fog,,,
United States of America,San Francisco – West Coast,December,8.3,14.4,11,cloudy,festive,mixed,fog,Christmas,,
United States of America,Chicago – Midwest,January,-6.7,-0.6,11,snowy,low,poor,snowstorm,,yes,
United States of America,Chicago – Midwest,February,-4.4,1.7,9,snowy,low,poor,snowstorm,,yes,
United States of America,Chicago – Midwest,March,0,7.8,11,mixed,shoulder,mixed,snowfall,,yes,
United States of America,Chicago – Midwest,April,5.6,14.4,11,mixed,shoulder,good,,,yes,
United States of America,Chicago – Midwest,May,11.1,20.6,11,sunny,high,best,,,yes,
United States of America,Chicago – Midwest,June,16.7,26.1,10,sunny,high,best,,,yes,
United States of America,Chicago – Midwest,July,19.4,28.9,9,sunny,high,best,heatwave,,yes,
United States of America,Chicago – Midwest,August,18.9,28.3,9,sunny,high,best,heatwave,,yes,
United States of America,Chicago – Midwest,September,14.4,24.4,9,sunny,high,best,,,yes,
United States of America,Chicago – Midwest,October,8.3,17.8,10,sunny,shoulder,good,,,yes,
United States of America,Chicago – Midwest,November,2.2,10,11,cloudy,low,mixed,snowfall,,yes,
United States of America,Chicago – Midwest,December,-3.9,2.8,11,snowy,festive,mixed,snowstorm,Christmas Markets,yes,
United States of America,Washington DC – Northeast,January,-1.1,6.1,9,snowy,low,mixed,snowstorm,,yes,
United States of America,Washington DC – Northeast,February,0,7.8,8,snowy,low,mixed,snowstorm,,yes,
United States of America,Washington DC – Northeast,March,3.9,12.8,10,mixed,shoulder,good,,,yes,
United States of America,Washington DC – Northeast,April,8.9,18.9,10,sunny,shoulder,good,,,yes,
United States of America,Washington DC – Northeast,May,13.9,23.9,11,sunny,high,best,,,yes,
United States of America,Washington DC – Northeast,June,18.9,28.9,10,sunny,high,best,,,yes,
United States of America,Washington DC – Northeast,July,21.7,30.6,10,sunny,high,best,heatwave,,yes,
United States of America,Washington DC – Northeast,August,21.1,30,9,sunny,high,best,heatwave,,yes,
United States of America,Washington DC – Northeast,September,17.8,26.7,9,sunny,high,best,,,yes,
United States of America,Washington DC – Northeast,October,11.7,20,8,sunny,shoulder,good,,,yes,
United States of America,Washington DC – Northeast,November,6.1,14.4,9,cloudy,low,good,,,yes,
United States of America,Washington DC – Northeast,December,0.6,8.3,9,snowy,festive,mixed,snowstorm,Christmas,yes,
United States of America,Maui – Hawaii,January,18.3,26.1,10,sunny,high,best,,,yes,
United States of America,Maui – Hawaii,February,18.3,26.1,9,sunny,high,best,,,yes,
United States of America,Maui – Hawaii,March,18.9,26.7,10,sunny,high,best,,,yes,
United States of America,Maui – Hawaii,April,19.4,27.2,9,sunny,high,best,,,yes,
United States of America,Maui – Hawaii,May,20,27.8,8,sunny,high,best,,,yes,
United States of America,Maui – Hawaii,June,21.1,28.9,7,sunny,high,best,,,yes,
United States of America,Maui – Hawaii,July,21.7,29.4,8,sunny,high,best,,,yes,
United States of America,Maui – Hawaii,August,22.2,29.4,8,sunny,high,best,,,yes,
United States of America,Maui – Hawaii,September,21.7,29.4,7,sunny,high,best,,,yes,
United States of America,Maui – Hawaii,October,21.1,28.3,8,sunny,high,best,,,yes,
United States of America,Maui – Hawaii,November,20,27.2,9,sunny,high,best,,,yes,
United States of America,Maui – Hawaii,December,18.9,26.1,10,sunny,festive,best,,Christmas,yes,
United States of America,New Orleans – South,January,7.8,16.7,10,cloudy,low,good,,,yes,
United States of America,New Orleans – South,February,9.4,18.3,9,mixed,festive,good,,Mardi Gras,yes,
United States of America,New Orleans – South,March,12.2,21.7,9,mixed,shoulder,good,,,yes,
United States of America,New Orleans – South,April,15.6,25.6,7,sunny,high,best,,,yes,
United States of America,New Orleans – South,May,19.4,29.4,8,sunny,high,best,heatwave,,yes,
United States of America,New Orleans – South,June,22.2,31.7,12,mixed,high,mixed,"heatwave, humidity",,yes,
United States of America,New Orleans – South,July,23.3,32.2,14,mixed,high,mixed,"heatwave, humidity",,yes,
United States of America,New Orleans – South,August,23.3,32.2,13,mixed,high,mixed,"heatwave, typhoon risk",,yes,
United States of America,New Orleans – South,September,21.7,30.6,10,mixed,shoulder,mixed,typhoon risk,,yes,
United States of America,New Orleans – South,October,16.7,26.7,8,sunny,shoulder,best,,,yes,
United States of America,New Orleans – South,November,12.2,21.7,8,sunny,high,best,,,yes,
United States of America,New Orleans – South,December,8.9,17.8,9,cloudy,festive,good,,Christmas,yes,
United States of America,Grand Canyon – Southwest,January,-6.1,6.1,5,snowy,low,poor,snowstorm,,yes,
United States of America,Grand Canyon – Southwest,February,-4.4,7.8,5,snowy,low,poor,snowstorm,,yes,
United States of America,Grand Canyon – Southwest,March,-1.1,11.7,6,mixed,shoulder,mixed,snowfall,,yes,
United States of America,Grand Canyon – Southwest,April,2.2,16.1,5,sunny,shoulder,good,,,yes,
United States of America,Grand Canyon – Southwest,May,6.7,21.1,4,sunny,high,best,,,yes,
United States of America,Grand Canyon – Southwest,June,11.1,26.7,3,sunny,high,best,,,yes,
United States of America,Grand Canyon – Southwest,July,14.4,28.9,8,sunny,high,best,heatwave,,yes,
United States of America,Grand Canyon – Southwest,August,13.9,27.8,9,sunny,high,best,heatwave,,yes,
United States of America,Grand Canyon – Southwest,September,10,24.4,6,sunny,high,best,,,yes,
United States of America,Grand Canyon – Southwest,October,4.4,18.3,5,sunny,shoulder,good,,,yes,
United States of America,Grand Canyon – Southwest,November,-0.6,11.7,4,mixed,low,mixed,snowfall,,yes,
United States of America,Grand Canyon – Southwest,December,-4.4,6.7,5,snowy,festive,mixed,snowstorm,Christmas,yes,
United States of America,Seattle – Northwest,January,3.3,8.3,18,cloudy,low,mixed,,,yes,
United States of America,Seattle – Northwest,February,3.9,9.4,15,cloudy,low,mixed,,,yes,
United States of America,Seattle – Northwest,March,5,11.7,17,mixed,shoulder,good,,,yes,
United States of America,Seattle – Northwest,April,6.7,14.4,14,mixed,shoulder,good,,,yes,
United States of America,Seattle – Northwest,May,9.4,17.8,12,mixed,high,best,,,yes,
United States of America,Seattle – Northwest,June,12.2,20.6,9,sunny,high,best,,,yes,
United States of America,Seattle – Northwest,July,13.9,23.3,5,sunny,high,best,,,yes,
United States of America,Seattle – Northwest,August,14.4,23.9,6,sunny,high,best,,,yes,
United States of America,Seattle – Northwest,September,12.2,20.6,9,mixed,high,best,,,yes,
United States of America,Seattle – Northwest,October,8.9,15.6,14,mixed,shoulder,good,,,yes,
United States of America,Seattle – Northwest,November,5.6,11.1,18,cloudy,low,mixed,,,yes,
United States of America,Seattle – Northwest,December,3.9,8.9,19,cloudy,festive,mixed,,Christmas,yes,
United States of America,Miami – Southeast,January,15.6,24.4,7,sunny,high,best,,,yes,
United States of America,Miami – Southeast,February,16.1,25,6,sunny,high,best,,,yes,
United States of America,Miami – Southeast,March,17.8,26.7,7,sunny,high,best,,,yes,
United States of America,Miami – Southeast,April,19.4,28.3,7,sunny,high,best,,,yes,
United States of America,Miami – Southeast,May,21.7,30,10,sunny,high,best,heatwave,,yes,
United States of America,Miami – Southeast,June,23.3,31.1,16,rainy,high,mixed,"heatwave, humidity",,yes,
United States of America,Miami – Southeast,July,24.4,31.7,15,rainy,high,mixed,"heatwave, humidity",,yes,
United States of America,Miami – Southeast,August,24.4,31.7,17,rainy,high,mixed,"heatwave, typhoon risk",,yes,
United States of America,Miami – Southeast,September,23.9,31.1,17,rainy,shoulder,mixed,typhoon risk,,yes,
United States of America,Miami – Southeast,October,22.2,29.4,14,rainy,shoulder,good,,,yes,
United States of America,Miami – Southeast,November,19.4,27.2,9,sunny,high,best,,,yes,
United States of America,Miami – Southeast,December,16.7,25,8,sunny,festive,best,,Christmas,yes,
United States of America,Denver – Rocky Mountains,January,-5,6.1,4,snowy,low,poor,snowstorm,,yes,
United States of America,Denver – Rocky Mountains,February,-3.3,7.8,5,snowy,low,poor,snowstorm,,yes,
United States of America,Denver – Rocky Mountains,March,0,12.2,7,mixed,shoulder,mixed,snowfall,,yes,
United States of America,Denver – Rocky Mountains,April,3.9,16.7,8,mixed,shoulder,good,,,yes,
United States of America,Denver – Rocky Mountains,May,8.9,21.7,9,sunny,high,best,,,yes,
United States of America,Denver – Rocky Mountains,June,13.9,27.2,8,sunny,high,best,,,yes,
United States of America,Denver – Rocky Mountains,July,17.2,30.6,9,sunny,high,best,heatwave,,yes,
United States of America,Denver – Rocky Mountains,August,16.1,29.4,8,sunny,high,best,heatwave,,yes,
United States of America,Denver – Rocky Mountains,September,11.7,25,7,sunny,high,best,,,yes,
United States of America,Denver – Rocky Mountains,October,5.6,18.3,6,sunny,shoulder,good,,,yes,
United States of America,Denver – Rocky Mountains,November,-0.6,11.1,5,mixed,low,mixed,snowfall,,yes,
United States of America,Denver – Rocky Mountains,December,-4.4,6.7,5,snowy,festive,mixed,snowstorm,Christmas,yes,
United States of America,Boston – Northeast,January,-5,2.2,10,snowy,low,poor,snowstorm,,yes,
United States of America,Boston – Northeast,February,-3.9,3.3,9,snowy,low,poor,snowstorm,,yes,
United States of America,Boston – Northeast,March,0,7.8,11,mixed,shoulder,mixed,snowfall,,yes,
United States of America,Boston – Northeast,April,5,13.9,11,mixed,shoulder,good,,,yes,
United States of America,Boston – Northeast,May,10,19.4,12,sunny,high,best,,,yes,
United States of America,Boston – Northeast,June,15,25,11,sunny,high,best,,,yes,
United States of America,Boston – Northeast,July,18.3,27.8,10,sunny,high,best,heatwave,,yes,
United States of America,Boston – Northeast,August,17.8,27.2,9,sunny,high,best,heatwave,,yes,
United States of America,Boston – Northeast,September,13.9,23.3,9,sunny,high,best,,,yes,
United States of America,Boston – Northeast,October,8.3,17.2,10,sunny,shoulder,good,,,yes,
United States of America,Boston – Northeast,November,3.3,11.1,11,cloudy,low,good,,,yes,
United States of America,Boston – Northeast,December,-2.2,5,11,snowy,festive,mixed,snowstorm,Christmas Markets,yes,
United States of America,San Diego – West Coast,January,10,18.9,6,sunny,high,best,,,yes,
United States of America,San Diego – West Coast,February,10.6,19.4,7,sunny,high,best,,,yes,
United States of America,San Diego – West Coast,March,12.2,20,6,sunny,high,best,,,yes,
United States of America,San Diego – West Coast,April,13.3,21.1,4,sunny,high,best,,,yes,
United States of America,San Diego – West Coast,May,15,22.2,2,sunny,high,best,,,yes,
United States of America,San Diego – West Coast,June,16.7,23.9,1,sunny,high,best,,,yes,
United States of America,San Diego – West Coast,July,18.3,25.6,1,sunny,high,best,,,yes,
United States of America,San Diego – West Coast,August,19.4,26.1,1,sunny,high,best,,,yes,
United States of America,San Diego – West Coast,September,18.3,25.6,1,sunny,high,best,,,yes,
United States of America,San Diego – West Coast,October,15.6,23.3,3,sunny,high,best,,,yes,
United States of America,San Diego – West Coast,November,12.2,21.1,4,sunny,high,best,,,yes,
United States of America,San Diego – West Coast,December,10,18.9,6,sunny,festive,best,,Christmas,yes,
United States of America,Portland – Northwest,January,2.2,7.2,18,cloudy,low,mixed,,,yes,
United States of America,Portland – Northwest,February,2.8,9.4,15,cloudy,low,mixed,,,yes,
United States of America,Portland – Northwest,March,4.4,12.2,17,mixed,shoulder,good,,,yes,
United States of America,Portland – Northwest,April,6.1,15,15,mixed,shoulder,good,,,yes,
United States of America,Portland – Northwest,May,8.9,18.9,13,mixed,high,best,,,yes,
United States of America,Portland – Northwest,June,11.7,22.2,9,sunny,high,best,,,yes,
United States of America,Portland – Northwest,July,13.3,25.6,5,sunny,high,best,,,yes,
United States of America,Portland – Northwest,August,13.9,26.1,5,sunny,high,best,,,yes,
United States of America,Portland – Northwest,September,11.7,22.8,7,mixed,high,best,,,yes,
United States of America,Portland – Northwest,October,8.3,16.7,13,mixed,shoulder,good,,,yes,
United States of America,Portland – Northwest,November,4.4,11.1,18,cloudy,low,mixed,,,yes,
United States of America,Portland – Northwest,December,2.8,7.8,19,cloudy,festive,mixed,,Christmas,yes,
United States of America,Philadelphia – Northeast,January,-2.2,4.4,10,snowy,low,mixed,snowstorm,,yes,
United States of America,Philadelphia – Northeast,February,-0.6,6.1,9,snowy,low,mixed,snowstorm,,yes,
United States of America,Philadelphia – Northeast,March,2.8,10.6,11,mixed,shoulder,good,,,yes,
United States of America,Philadelphia – Northeast,April,8.3,17.2,11,mixed,shoulder,good,,,yes,
United States of America,Philadelphia – Northeast,May,13.3,22.8,11,sunny,high,best,,,yes,
United States of America,Philadelphia – Northeast,June,18.3,27.8,10,sunny,high,best,,,yes,
United States of America,Philadelphia – Northeast,July,21.1,30,10,sunny,high,best,heatwave,,yes,
United States of America,Philadelphia – Northeast,August,20.6,29.4,9,sunny,high,best,heatwave,,yes,
United States of America,Philadelphia – Northeast,September,16.7,25.6,9,sunny,high,best,,,yes,
United States of America,Philadelphia – Northeast,October,11.1,19.4,8,sunny,shoulder,good,,,yes,
United States of America,Philadelphia – Northeast,November,5.6,13.3,9,cloudy,low,good,,,yes,
United States of America,Philadelphia – Northeast,December,0,6.7,10,snowy,festive,mixed,snowstorm,Christmas,yes,
United States of America,Nashville – South Central,January,-0.6,8.3,10,snowy,low,mixed,snowfall,,yes,
United States of America,Nashville – South Central,February,1.1,10.6,10,mixed,low,mixed,snowfall,,yes,
United States of America,Nashville – South Central,March,4.4,15.6,11,mixed,shoulder,good,,,yes,
United States of America,Nashville – South Central,April,9.4,21.7,10,mixed,shoulder,good,,,yes,
United States of America,Nashville – South Central,May,14.4,26.1,11,sunny,high,best,,,yes,
United States of America,Nashville – South Central,June,18.9,30,10,sunny,high,best,,,yes,
United States of America,Nashville – South Central,July,21.1,31.7,10,sunny,high,best,heatwave,,yes,
United States of America,Nashville – South Central,August,20.6,31.7,9,sunny,high,best,heatwave,,yes,
United States of America,Nashville – South Central,September,17.2,28.3,8,sunny,high,best,,,yes,
United States of America,Nashville – South Central,October,11.1,22.2,8,sunny,shoulder,good,,,yes,
United States of America,Nashville – South Central,November,5,15.6,9,cloudy,low,good,,,yes,
United States of America,Nashville – South Central,December,1.1,10,10,snowy,festive,mixed,snowfall,Christmas,yes,
Canada,Vancouver – West Coast,January,2,7,18,cloudy,low,mixed,,,,
Canada,Vancouver – West Coast,February,2.5,8,15,cloudy,low,mixed,,,,
Canada,Vancouver – West Coast,March,4,10.5,16,mixed,shoulder,good,,,,
Canada,Vancouver – West Coast,April,6,13.5,13,mixed,shoulder,good,,,,
Canada,Vancouver – West Coast,May,9,17,12,mixed,high,best,,,,
Canada,Vancouver – West Coast,June,12,20,10,sunny,high,best,,,,
Canada,Vancouver – West Coast,July,14,22.5,6,sunny,high,best,,,,
Canada,Vancouver – West Coast,August,14,22.5,7,sunny,high,best,,,,
Canada,Vancouver – West Coast,September,11,19,9,mixed,high,best,,,,
Canada,Vancouver – West Coast,October,7.5,14,15,mixed,shoulder,good,,,,
Canada,Vancouver – West Coast,November,4,9.5,19,cloudy,low,mixed,,,,
Canada,Vancouver – West Coast,December,2,7,18,cloudy,festive,mixed,,Christmas,,
Canada,Toronto – Central,January,-6.5,-1,13,snowy,low,poor,snowstorm,,,
Canada,Toronto – Central,February,-5.5,0.5,10,snowy,low,poor,snowstorm,,,
Canada,Toronto – Central,March,-1,5.5,11,mixed,shoulder,mixed,snowfall,,,
Canada,Toronto – Central,April,4.5,12.5,11,mixed,shoulder,good,,,,
Canada,Toronto – Central,May,10,19,11,sunny,high,best,,,,
Canada,Toronto – Central,June,15,24,10,sunny,high,best,,,,
Canada,Toronto – Central,July,18,27,9,sunny,high,best,heatwave,,,
Canada,Toronto – Central,August,17.5,26.5,9,sunny,high,best,heatwave,,,
Canada,Toronto – Central,September,13.5,22.5,9,sunny,high,best,,,,
Canada,Toronto – Central,October,7.5,16,10,sunny,shoulder,good,,,,
Canada,Toronto – Central,November,1.5,9,12,cloudy,low,good,,,,
Canada,Toronto – Central,December,-4,2.5,12,snowy,festive,mixed,snowstorm,Christmas Markets,,
Canada,Montreal – Quebec,January,-12.5,-4,14,snowy,low,poor,snowstorm,,,
Canada,Montreal – Quebec,February,-11,-2.5,12,snowy,low,poor,snowstorm,,,
Canada,Montreal – Quebec,March,-5,3,13,snowy,shoulder,mixed,snowfall,,,
Canada,Montreal – Quebec,April,2,11,12,mixed,shoulder,good,,,,
Canada,Montreal – Quebec,May,8,19,12,sunny,high,best,,,,
Canada,Montreal – Quebec,June,13.5,24,11,sunny,high,best,,,,
Canada,Montreal – Quebec,July,16.5,26.5,10,sunny,high,best,heatwave,,,
Canada,Montreal – Quebec,August,15.5,25.5,10,sunny,high,best,heatwave,,,
Canada,Montreal – Quebec,September,11,21,10,sunny,high,best,,,,
Canada,Montreal – Quebec,October,5,14,11,mixed,shoulder,good,,,,
Canada,Montreal – Quebec,November,-1,6,13,snowy,low,mixed,snowfall,,,
