code,time_zone_id,name,city_code,country_id,location,elevation,url,icao,city,county,state,status
DBU,Asia/Colombo,Dambulu Oya Tank,DBU,LK,POINT (80.651665 7.86),538,,,Dambulla,,Central,
SAG,Asia/Colombo,Shirdi,SAG,IN,POINT (74.37319208981876 19.6904548),1912,,VASD,Shirdi,Ahmadnagar,Maharashtra,
DGM,Asia/Colombo,Dongguan,DGM,LK,POINT (113.74 23.03),98,,,Nancheng,,Guangdong,
HBT,Asia/Colombo,Hafr Albatin,HRI,LK,POINT (45.522972 27.911552),1368,,,,,,
WRZ,Asia/Colombo,Wirawila,WRZ,LK,POINT (81.238335 6.251667),131,,VCCW,Tangalla,,Southern,
GIU,Asia/Colombo,Sigiriya Slaf Base,GIU,LK,POINT (80.7595754 7.9564084),1010,http://www.airforce.lk/pages.php?pages=sigiriya,VCCS,Sigiriya,,Central,
DBK,Asia/Colombo,Dutch Bay SPB Seaplane Base,DBK,LK,POINT (79.756 8.273),0,,,Puttalam,,North Western,
DWO,Asia/Colombo,Diyawanna Oya Seaplane Base,DWO,LK,POINT (79.9093208 6.904439),42,,,Battaramulla South,,Western,
HIM,Asia/Colombo,Hingurakgoda,HIM,LK,POINT (80.9516787 8.0407681),219,http://www.airforce.lk/pages.php?pages=hingurakgoda,VCCH,Polonnaruwa,,North Central,
KDY,Asia/Colombo,Mahaweli,KDY,LK,POINT (80.51667 7.466667),925,,UEMH,Kurunegala,,North Western,
KDZ,Asia/Colombo,Polgolla Reservoir Airport,KDZ,LK,POINT (80.64167 7.330555),1473,,,Kandy,,Central,
KEZ,Asia/Colombo,Kelaniya River,KEZ,LK,POINT (79.916664 6.983333),0,,,Wattala,,Western,
IRU,Asia/Colombo,Iranamadu SPB,IRU,LK,POINT (139.50674 35.921055),22,,,Kawagoe,,Saitama,
JAF,Asia/Colombo,Kankesanturai,JAF,LK,POINT (80.0689781508496 9.792629949999998),39,,VCCJ,Valvedditturai,,Northern Province,
KTY,Asia/Colombo,Katukurunda Slaf Base,KTY,LK,POINT (80.3 6),10,,VCCN,Talpe,,Southern,
KDW,Asia/Colombo,Vic. Resevour Kandy,KDW,LK,POINT (80.63333 7.3),1402,,,,,,
THW,Asia/Colombo,Harbour SPB,TRR,LK,POINT (81.23291 8.569151),0,,,,,,
KCT,Asia/Colombo,Koggala Airport,KCT,LK,POINT (80.3205948 5.9941046),10,,VCCK,,,,
ADP,Asia/Colombo,Ampara,ADP,LK,POINT (81.62522424646704 7.338524700000001),144,,VCCG,,,,
BTC,Asia/Colombo,Batticaloa,BTC,LK,POINT (81.67520240155659 7.70607375),19,,VCCB,,,,
HRI,Asia/Colombo,Mattala Rajapaksa International Airport,HRI,LK,POINT (81.1225232733857 6.28627825),137,http://www.mria.lk/,VCRI,,,,
MNH,Asia/Colombo,Minneriya,MNH,LK,POINT (83 7.75),372,,OOMN,Kalmunai,,Eastern Province,
NUF,Asia/Colombo,Castlereigh Reservoir Waterdrome,NUF,LK,POINT (80.586 6.858),3546,,,Hatton,,Central,
RML,Asia/Colombo,Ratmalana,CMB,LK,POINT (79.8871535365376 6.8218321500000005),45,,VCCC,Galkissa,,Western,
TTW,Asia/Colombo,Tissa Tank,TTW,LK,POINT (81.2906 6.2876),75,,,Wattegama,,Uva,
LTK,Asia/Damascus,Latakia,LTK,SY,POINT (35.950402853728235 35.40183425),59,,OSLK,Jablah,,Latakia,
ALP,Asia/Damascus,Nejrab,ALP,SY,POINT (37.227074 36.185352),1272,http://www.aleppo-airport.com/en/,OSAP,Aleppo,,Aleppo,
DAM,Asia/Damascus,Damascus International Airport,DAM,SY,POINT (36.51391166837934 33.4108334),1991,,OSDI,Harran al `Awamid,,Rif-dimashq,
DEZ,Asia/Damascus,Al Jafrah,DEZ,SY,POINT (40.186806 35.28755),682,,OSDZ,Deir ez-Zor,,Deir ez-Zor,
KAC,Asia/Damascus,Kameshly Airport,KAC,SY,POINT (41.20556 37.031025),1480,,OSKL,Al Qamishli,,Al-Hasakah,
PMS,Asia/Damascus,Palmyra,PMS,SY,POINT (38.25 34.6),1909,,OSPR,Tadmur,,Homs,
SOR,Asia/Damascus,Al Thaurah,SOR,SY,POINT (40.166668 34.4),1246,,,Subaykhan,,Deir ez-Zor,
CGP,Asia/Dhaka,Shah Amanat International Airport,CGP,BD,POINT (91.81968167066351 22.2536779),32,,VGEG,Chittagong,,Chittagong,
BZL,Asia/Dhaka,Barisal Airport,BZL,BD,POINT (90.30062229063586 22.803941299999998),59,,VGBR,Barisal,,Barisal,
CLA,Asia/Dhaka,Comilla,CLA,BD,POINT (91.1880657 23.4370218),26,,VGCM,Comilla,,Chittagong,
CXB,Asia/Dhaka,Coxs Bazar Airport,CXB,BD,POINT (91.96405269840508 21.45533845),29,,VGCB,Cox's Bazar,,Chittagong,
DAC,Asia/Dhaka,Hazrat Shahjalal International Airport,DAC,BD,POINT (90.40375285964708 23.84229135),32,,VGHS,Tungi,,Dhaka,
RJH,Asia/Dhaka,Rajshahi Airport,RJH,BD,POINT (88.61425835907019 24.4382974),36,,VGRJ,Rajshahi,,Rajshahi,
SPD,Asia/Dhaka,Saidpur Airport,SPD,BD,POINT (88.90942375402783 25.757940650000002),49,,VGSD,Saidpur,,Rajshahi,
JSR,Asia/Dhaka,Jessore Airport,JSR,BD,POINT (89.1611447 23.1831797),20,,VGJR,Jessore,,Khulna,
IRD,Asia/Dhaka,Ishurdi,IRD,BD,POINT (89.04754247501182 24.155554600000002),32,,VGIS,Ishurdi,,Rajshahi,
TKR,Asia/Dhaka,Thakurgaon,TKR,BD,POINT (88.4036026 26.0163994),176,,VGSG,Thakurgaon,,Rangpur Division,
ZHM,Asia/Dhaka,Shamshernagar,ZHM,BD,POINT (91.9128379 24.396824),56,,VGSH,Kailashahar,North Tripura,Tripura,
ZYL,Asia/Dhaka,Civil Airport,ZYL,BD,POINT (91.870476 24.957598),50,,VGSY,Sylhet,,Sylhet,
MPT,Asia/Dili,Maliana,MPT,TL,POINT (125.25 -8.066667),0,,WPMN,Akubala,,East Nusa Tenggara,
KOE,Asia/Dili,El Tari Airport,KOE,ID,POINT (123.6665131860189 -10.1714871),335,,WATT,Penfui,,East Nusa Tenggara,
BCH,Asia/Dili,Cakung International,BCH,TL,POINT (126.39972 -8.491667),1669,,WPEC,Baucau,,Baucau,
UAI,Asia/Dili,Suai,UAI,TL,POINT (125.28481019021041 -9.301596100000001),96,,WPDB,Suai,,Cova Lima,
DIL,Asia/Dili,Comoro Airport,DIL,TL,POINT (125.525 -8.549616),68,,WPDL,Dili,,Dili,
VIQ,Asia/Dili,Viqueque,VIQ,TL,POINT (126.37425064703558 -8.885402899999999),72,,WPVQ,Viqueque,,Viqueque,
AUT,Asia/Dili,Atauro,AUT,ID,POINT (125.6066862 -8.2435667),42,,WPAT,,,,
OEC,Asia/Dili,Ocussi,OEC,TL,POINT (124.34167 -9.205),26,,WPOC,Pante Makasar,,Oecusse,
DCG,Asia/Dubai,Dubai Creek SPB,DXB,AE,POINT (55.3116667 25.2644444),88,,,,,,
RKT,Asia/Dubai,Ras Al Khaimah International Airport,RKT,AE,POINT (55.939695904168836 25.61297345),75,,OMRK,Ras al-Khaimah,,Ra's al Khaymah,
FJR,Asia/Dubai,Al-Fujairah International,FJR,AE,POINT (56.32334682899914 25.1102772),95,,OMFJ,Al Fujayrah,,Al Fujayrah,
DST,Asia/Dubai,Dubai Seaplane Terminal,DST,AE,POINT (55.27162933 25.25971985),0,,,,,,
AYM,Asia/Dubai,Yas Island SPB,AUH,AE,POINT (54.6103 24.467),42,,,,,,
DJH,Asia/Dubai,Jebel Ali Seaplane Base,DJH,AE,POINT (55.023889 24.988889),29,,,Jebel Ali,,,
XSB,Asia/Dubai,Sir Bani Yas Island Airport,XSB,AE,POINT (52.58180669778059 24.2832317),25,,OMBY,,,,
SHJ,Asia/Dubai,Sharjah International Airport,SHJ,AE,POINT (55.5137442 25.3401476),49,,OMSJ,,,,
AAN,Asia/Dubai,Al Ain Airport,AAN,AE,POINT (55.616627 24.260231),830,,OMAL,,,,
AUH,Asia/Dubai,Abu Dhabi International Airport,AUH,AE,POINT (54.641976680103 24.43189915),55,http://www.abudhabiairport.ae/,OMAA,,,,
AZI,Asia/Dubai,Bateen,AUH,AE,POINT (54.451668 24.419167),36,,OMAD,,,,
DHF,Asia/Dubai,Al Dhafra Military Airport,AUH,AE,POINT (54.65 24.433332),42,https://www.dhafra.af.mil/,OMAM,,,,
DWC,Asia/Dubai,Dubai World Central - Al Maktoum International Airport,DXB,AE,POINT (55.175278 24.918056),104,,OMDW,,,,
DXB,Asia/Dubai,Dubai Airport,DXB,AE,POINT (55.352917 25.248665),39,http://www.dubaiairport.com/dia/english/home/,OMDB,,,,
RHR,Asia/Dubai,Al Hamra SPB,RHR,AE,POINT (55.778 25.691),0,,,,,,
ZDY,Asia/Dubai,Delma Island Airport,ZDY,AE,POINT (52.33512436277246 24.51105115),30,http://www.adac.ae/english/what-we-do/airports/delma-airport,OMDL,,,,
NHD,Asia/Dubai,Minhad AB,DXB,AE,POINT (55.373653 25.023756),131,,OMDM,Dubai,,Dubai,
DYU,Asia/Dushanbe,Dushanbe Airport,DYU,TJ,POINT (68.82363701984585 38.54557415),2555,,UTDD,Dushanbe,,Dushanbe,
KQT,Asia/Dushanbe,Qurghonteppa International Airport,KQT,TJ,POINT (68.86170436808374 37.86674825),1473,,UTDT,Bustonqal'a,,Khatlon,
LBD,Asia/Dushanbe,Khujand Airport,LBD,TJ,POINT (69.70003078769972 40.218460300000004),1450,,UTDL,Chkalov,,Viloyati Sughd,
SBT,Asia/Dushanbe,Sabetta,SBT,RU,POINT (71.25 72.1028),101,,USDA,,,,
TJU,Asia/Dushanbe,Kulyab Airport,TJU,TJ,POINT (69.80666 37.988335),2293,,UTDK,Kulob,,Khatlon,
GZA,Asia/Gaza,Gaza - Yaser Arafat International Airport,GZA,PS,POINT (34.27611 31.24639),288,,LVGZ,Shukat as Sufi,,Gaza Strip,
DBC,Asia/Harbin,Baicheng Chang'an,DBC,CN,POINT (123.02069991148937 45.5065501),449,,ZYBA,Deshun,,Jilin Sheng,
BMV,Asia/Ho_Chi_Minh,Phung-Duc Airport,BMV,VN,POINT (108.05 12.666667),1519,,VVBM,Buon Ma Thuot,,Dac Lak,
PXU,Asia/Ho_Chi_Minh,Pleiku Airport,PXU,VN,POINT (108.0135475589313 14.004424),2411,,VVPK,Pleiku,,Gia Lai,
CAH,Asia/Ho_Chi_Minh,Kamau ,CAH,VN,POINT (105.17466738944145 9.176891600000001),39,,VVCM,Ca Mau,,Ca Mau,
NHA,Asia/Ho_Chi_Minh,Nha Trang,NHA,VN,POINT (109.1929837 12.249573),52,,VVNT,Nha Trang,,Khanh Hoa,
PHA,Asia/Ho_Chi_Minh,Phan Rang,PHA,VN,POINT (108.95 11.633333),75,,VVPR,Phan Rang-Thap Cham,,Ninh Thuan,
PHH,Asia/Ho_Chi_Minh,Phan Thiet,PHH,VN,POINT (108.066666 10.9),229,,,Phan Thiet,,Binh Thuan,
CSJ,Asia/Ho_Chi_Minh,Cape St Jacques,CSJ,VN,POINT (111 10.033333),0,,,Phu Quy,,Binh Thuan,hidden
PQC,Asia/Ho_Chi_Minh,Phu Quoc Airport,PQC,VN,POINT (103.96324 10.223722),26,,VVPQ,Duong GJong,,Kien Giang,star
CXR,Asia/Ho_Chi_Minh,Cam Ranh International Airport,NHA,VN,POINT (109.21728855358893 11.9968644),78,,VVCR,Cam Lam,,Khanh Hoa,
SGN,Asia/Ho_Chi_Minh,Tan Son Nhat International Airport,SGN,VN,POINT (106.65812173979049 10.81831885),36,http://www.tsnairport.hochiminhcity.gov.vn/,VVTS,Quan Phu Nhuan,,Ho Chi Minh City,star
DAD,Asia/Ho_Chi_Minh,Da Nang International Airport,DAD,VN,POINT (108.19716127833769 16.0425792),26,,VVDN,Thanh Khe,,Da Nang,star
DIN,Asia/Ho_Chi_Minh,Dien Bien Airport,DIN,VN,POINT (103.00703615040092 21.3949323),1519,,VVDB,Dien Bien Phu,,Huyen Dien Bien,
DLI,Asia/Ho_Chi_Minh,Lien Khuong Airport,DLI,VN,POINT (108.3611709269135 11.75042785),3100,,VVDL,Duc Trong,,Lam Dong,
SOA,Asia/Ho_Chi_Minh,Soc Trang,SOA,VN,POINT (105.833336 9.616667),39,,,Huynh Huu Nghia,,Soc Trang,hidden
VDH,Asia/Ho_Chi_Minh,Dong Hoi Airport,VDH,VN,POINT (106.5933951536215 17.512602800000003),39,,VVDH,Kwang Binh,,Quang Binh,
VTG,Asia/Ho_Chi_Minh,Vung Tau,VTG,VN,POINT (107.09622577687115 10.37630815),39,,VVVT,Vung Tau,,Ba Ria-Vung Tau,
VDO,Asia/Ho_Chi_Minh,Van Don,VDO,VN,POINT (107.41680680237144 21.1177533),26,http://www.vandon-airport.com/,VVVD,Cam Pha Mines,,Quang Ninh,
VII,Asia/Ho_Chi_Minh,Vinh Airport,VII,VN,POINT (105.63333 18.7),42,,VVVH,Hung Nguyen,,Nghe An,
XNG,Asia/Ho_Chi_Minh,Quang Ngai,XNG,VN,POINT (108.77583 15.113611),45,,,Quang Ngai,,Quang Ngai,
HAN,Asia/Ho_Chi_Minh,Noi Bai International Airport,HAN,VN,POINT (105.8044969796485 21.2190339),32,,VVNB,Soc Son,,Ha Noi,star
HBN,Asia/Ho_Chi_Minh,Flamingo,HBN,VN,POINT (106 12),229,,,Tan Bien,,Tay Ninh,hidden
HOO,Asia/Ho_Chi_Minh,Nhon Co,HOO,VN,POINT (107.68806 12.009722),1958,,,Gia Nghia,,Dak Nong,hidden
HPH,Asia/Ho_Chi_Minh,Cat Bi International Airport,HPH,VN,POINT (106.71946503587628 20.8173019),16,,VVCI,Haiphong,,Hai Phong,
HUI,Asia/Ho_Chi_Minh,Phu Bai International Airport,HUI,VN,POINT (107.705353995889 16.39973765),42,,VVPB,Phu Vang,,Thua Thien-Hue,
KON,Asia/Ho_Chi_Minh,Kontum,KON,VN,POINT (108.021385 14.354167),1804,,,Kon Tum,,Kon Tum,hidden
PHU,Asia/Ho_Chi_Minh,Phu Vinh,PHU,VN,POINT (106.333336 9.95),42,,,Tra Vinh,,Tra Vinh,hidden
SQH,Asia/Ho_Chi_Minh,Na-San,SQH,VN,POINT (104.0348576 21.215353),2040,,VVNS,Thi Tran Hat Lot,,Son La,hidden
TBB,Asia/Ho_Chi_Minh,Tuy Hoa Airport,TBB,VN,POINT (109.33679655153662 13.04798705),20,,VVTH,Tuy Hoa,,Phu Yen,
THD,Asia/Ho_Chi_Minh,Bai Thuong Airport,THD,VN,POINT (105.467778 19.901667),59,,VVTX,Thi Tran Tho Xuan,,Thanh Hoa,
TMK,Asia/Ho_Chi_Minh,Tamky,TMK,VN,POINT (108.48333 15.566667),0,,,Tam Ky,,Quang Nam,
UIH,Asia/Ho_Chi_Minh,Phu Cat Airport,UIH,VN,POINT (109.22639 13.766111),80,https://vietnamairport.vn/phucatairport/,VVPC,Qui Nhon,,Binh Dinh,
VCL,Asia/Ho_Chi_Minh,Chu Lai International Airport,VCL,VN,POINT (108.7125534766665 15.4075042),32,,VVCA,Nui Thanh,,Quang Nam,
VCA,Asia/Ho_Chi_Minh,Can Tho Airport,VCA,VN,POINT (105.76639 10.047222),19,,VVCT,Can Tho,,Can Tho,
VCS,Asia/Ho_Chi_Minh,Con Dao,VCS,VN,POINT (106.63333 10.371389),13,,VVCS,Vinh Binh,,Tien Giang,
VKG,Asia/Ho_Chi_Minh,Rach Gia Airport,VKG,VN,POINT (105.083336 10.083333),32,,VVRG,Rach Gia,,Kien Giang,hidden
VSO,Asia/Ho_Chi_Minh,Phuoclong,VSO,VN,POINT (105.46667 9.433333),36,,,Thi Tran Phuoc Long,,Bac Lieu,hidden
XLO,Asia/Ho_Chi_Minh,Long Xuyen,XLO,VN,POINT (105.46667 10.333333),36,,,Lap Vo,,Dong Thap,hidden
XVL,Asia/Ho_Chi_Minh,Vinh Long,XVL,VN,POINT (105.95 10.25),27,,,Vinh Long,,Vinh Long,hidden
HHP,Asia/Hong_Kong,H K Heliport,HKG,HK,POINT (114.2 22.318056),22,,,,,,
HKG,Asia/Hong_Kong,Hong Kong International Airport,HKG,HK,POINT (113.91732378641939 22.3125986),26,http://www.hongkongairport.com/,VHHX,Tuen Mun,,Tuen Mun,
XJH,Asia/Hong_Kong,Hong Kong Harbour,HKG,HK,POINT (114.2033843 22.2478599),666,,,Wan Chai,,Wanchai,
